,,,,,,
"03d15f7085f2ac100ddc3e1c08e9c6d0148da3ec"," Бухгалтер(в едином лице) ",30000,"   2 июня 14:05 ","(р-н Московский)","Магазин","https://www.avito.ru/kaluga/vakansii/buhgalterv_edinom_litse_779256204"
"40074a918f858ce4f51855fb476cb1d6975a7fb7"," В новое семейное кафе требуется Кондитер ",2500,"   4 июня 10:10 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/v_novoe_semeynoe_kafe_trebuetsya_konditer_991082882"
"962ba089f4ce54c58a3db0e990f02c3629deeb8d"," В семейное кафе, требуется официанты ",100,"   28 мая 21:40 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/v_semeynoe_kafe_trebuetsya_ofitsianty_939125657"
"b7a3d22d30c7605cd3dcc8feeac6a283dabbbe67"," Вахта в Москве с проживанием (комплектовщик/ца) ",69300,"   18.6.2019 10:16 ","(р-н Ленинский)","Отдел кадров","https://www.avito.ru/kaluga/vakansii/vahta_v_moskve_s_prozhivaniem_komplektovschiktsa_1219982926"
"7e15fdbda4fd3c94fc27ba3058cdb1008dcd1551"," Вахта в Москве упаковщик колбас с проживанием ",55500,"   31 мая 10:53 ","(р-н Ленинский)","Победа","https://www.avito.ru/kaluga/vakansii/vahta_v_moskve_upakovschik_kolbas_s_prozhivaniem_1410975077"
"8113c98754288e2b415656dc00ea19ed9e90f7ba"," Вахта в Москве упаковщик кофе ",40500,"   11 июня 10:12 ","(р-н Ленинский)","Победа","https://www.avito.ru/kaluga/vakansii/vahta_v_moskve_upakovschik_kofe_1562394397"
"15af056f4f86c3f2ed0c3b1d876f839e6fe7a29e"," Вахта с проживанием, Комплектовщик на склад ",40000,"   9 июня 11:04 ","(р-н Московский)","FM Logistic","https://www.avito.ru/kaluga/vakansii/vahta_s_prozhivaniem_komplektovschik_na_sklad_1102019915"
"399b8d5e6ff0813f1cd520493175df3efa669a80"," Вахта упаковщик\цы с проживанием в Калужской обл ",85800,"   5 июня 12:24 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/vahta_upakovschiktsy_s_prozhivaniem_v_kaluzhskoy_obl_1635685772"
"a2e98230618883ade9abde5aed64051235365fa9"," Вахта/Рабочий в теплицу ",49500,"   31 мая 10:59 ","(р-н Ленинский)","Сити-групп","https://www.avito.ru/kaluga/vakansii/vahtarabochiy_v_teplitsu_1297118757"
"a6f9ace336522d5af8cea912a40336ae82cdc56d"," Веб-разработчик ",20000,"   11 июня 12:59 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/veb-razrabotchik_1393820772"
